number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,231,318,7992,9752,12972,15527,13420,16057,Natus Vincere,Team Spirit,1,0,3,2,4000,4000,4450,3950,3550,3450,pistol,pistol,190308,8,Natus Vincere,3,0,79792497772f19cb
2,13420,16057,14700,18084,18282,22470,18730,23019,Natus Vincere,Team Spirit,2,0,3,2,18200,10950,20000,2150,17950,1350,semi,eco,80245,8,Natus Vincere,3,0,79792497772f19cb
3,18730,23019,20010,25036,28486,35007,28934,35592,Natus Vincere,Team Spirit,3,0,3,2,18300,21900,24650,22850,9100,21550,full,full,150004,7,Natus Vincere,3,0,79792497772f19cb
4,31429,38846,32709,40738,36696,45593,37144,46143,Natus Vincere,Team Spirit,3,1,3,2,28500,18750,29650,11650,15200,11350,full,semi,84424,9,Team Spirit,2,0,79792497772f19cb
5,37144,46143,38424,48191,46062,57442,46510,57972,Natus Vincere,Team Spirit,3,2,3,2,20600,25750,20450,28550,19450,9100,force-buy,full,141382,9,Team Spirit,2,0,79792497772f19cb
6,46510,57972,47790,59870,49919,62419,50367,62974,Natus Vincere,Team Spirit,3,3,3,2,11850,34700,1000,28250,0,12600,eco,full,55644,9,Team Spirit,2,0,79792497772f19cb
7,52851,66227,54131,68107,61491,76917,61939,77457,Natus Vincere,Team Spirit,4,3,3,2,24150,39650,25950,28250,23950,5300,full,full,133762,12,Natus Vincere,3,0,79792497772f19cb
8,61939,77457,63219,79329,69757,87233,70205,87755,Natus Vincere,Team Spirit,4,4,3,2,17150,38550,28500,27850,7150,16400,full,full,122325,1,Team Spirit,2,0,79792497772f19cb
9,70205,87755,71485,89580,76095,95127,76543,95651,Natus Vincere,Team Spirit,4,5,3,2,20000,41150,24150,28050,17750,16000,full,full,92244,9,Team Spirit,2,0,79792497772f19cb
10,76543,95651,77823,97557,83406,104252,83854,104808,Natus Vincere,Team Spirit,4,6,3,2,14850,43000,5600,26100,5600,9450,semi,full,107623,1,Team Spirit,2,0,79792497772f19cb
11,86451,108303,87731,110130,94275,118041,94723,118557,Natus Vincere,Team Spirit,4,7,3,2,24050,52250,27000,28350,23850,8650,full,full,121850,1,Team Spirit,2,0,79792497772f19cb
12,94723,118557,96003,120481,101726,127533,102270,128203,Natus Vincere,Team Spirit,4,8,3,2,18000,62600,22450,29800,17400,30800,force-buy,full,112315,9,Team Spirit,2,0,79792497772f19cb
13,102270,128203,115522,144440,117892,147215,118340,147756,Natus Vincere,Team Spirit,4,9,2,3,4000,4000,4400,4600,3400,3300,pistol,pistol,237894,8,Team Spirit,3,0,79792497772f19cb
14,118340,147756,119620,149673,126171,157592,126619,158136,Natus Vincere,Team Spirit,4,10,2,3,10400,18450,2800,19050,2000,14900,eco,semi,123076,8,Team Spirit,3,0,79792497772f19cb
15,126619,158136,127899,160182,134827,168351,135275,168873,Natus Vincere,Team Spirit,5,10,2,3,21300,21900,22100,27400,21100,19250,full,full,127818,9,Natus Vincere,2,0,79792497772f19cb
16,135275,168873,136555,170889,145789,182041,146237,182601,Natus Vincere,Team Spirit,6,10,2,3,17950,11150,23750,12800,16800,10800,full,force-buy,164769,1,Natus Vincere,2,0,79792497772f19cb
17,146237,182601,147517,184448,154877,193141,155325,193692,Natus Vincere,Team Spirit,6,11,2,3,19250,9850,25550,10450,5400,2450,full,semi,131885,12,Team Spirit,3,0,79792497772f19cb
18,157877,197178,159157,199229,165499,206963,165947,207510,Natus Vincere,Team Spirit,6,12,2,3,20050,25150,24900,27450,17950,15500,full,full,122438,8,Team Spirit,3,0,79792497772f19cb
19,165947,207510,167227,209333,175068,218753,175516,219345,Natus Vincere,Team Spirit,7,12,2,3,11900,27200,12150,29150,11750,10400,force-buy,full,140682,1,Natus Vincere,2,0,79792497772f19cb
20,175516,219345,176796,221345,185740,232077,186188,232621,Natus Vincere,Team Spirit,8,12,2,3,19150,23800,28550,25600,12800,20300,full,full,159313,1,Natus Vincere,2,0,79792497772f19cb
21,186188,232621,187468,234602,195094,243585,195542,244124,Natus Vincere,Team Spirit,9,12,2,3,25350,14000,28050,8850,17100,3050,full,semi,137191,1,Natus Vincere,2,0,79792497772f19cb
22,197727,247064,199007,248938,204437,255573,204437,255573,Natus Vincere,Team Spirit,9,13,2,3,21850,19900,28550,26450,12700,21000,full,full,106471,8,Team Spirit,3,0,79792497772f19cb
