frame,tick,round,opponents,side,won,steamid,name,survived,kill_count,match checksum
12443,10491,1,2,2,0,76561199063068840,w0nderful,0,0,4ccce73468468deb
21764,18029,2,5,2,0,76561198013243326,Aleksib,0,0,4ccce73468468deb
50792,41131,5,2,2,0,76561198246607476,b1t,0,0,4ccce73468468deb
67007,54588,6,5,2,0,76561198050250233,iM,0,0,4ccce73468468deb
72587,58956,7,3,2,0,76561198050250233,iM,0,0,4ccce73468468deb
87632,71161,8,2,2,0,76561198050250233,iM,1,2,4ccce73468468deb
87987,71473,8,1,3,1,76561198350342505,nqz,0,0,4ccce73468468deb
96339,78085,9,5,2,0,76561198050250233,iM,0,0,4ccce73468468deb
104885,84813,10,5,2,0,76561199063068840,w0nderful,0,0,4ccce73468468deb
119404,96410,11,2,3,0,76561198350342505,nqz,1,0,4ccce73468468deb
127706,103043,12,3,3,0,76561198350342505,nqz,0,0,4ccce73468468deb
149154,121004,13,2,2,1,76561198377335846,snow,1,2,4ccce73468468deb
149612,121415,13,1,3,0,76561198176878303,jL,0,0,4ccce73468468deb
157651,127886,14,2,2,1,76561198350342505,nqz,1,2,4ccce73468468deb
157817,128032,14,1,3,0,76561198176878303,jL,0,0,4ccce73468468deb
167452,135977,15,2,3,0,76561198246607476,b1t,0,0,4ccce73468468deb
178002,144516,16,2,2,1,76561198120491311,davideuS,1,2,4ccce73468468deb
178028,144539,16,1,3,0,76561198246607476,b1t,0,0,4ccce73468468deb
186143,150692,17,3,2,0,76561198350342505,nqz,0,0,4ccce73468468deb
195936,158578,18,5,2,0,76561198385657675,Kauez,0,0,4ccce73468468deb
200968,162512,19,4,2,0,76561198385657675,Kauez,0,0,4ccce73468468deb
212514,172080,20,2,3,0,76561199063068840,w0nderful,0,1,4ccce73468468deb
214524,173839,20,1,2,1,76561198015308884,biguzera,1,1,4ccce73468468deb
