number,start tick,start frame,freezetime end tick,freezetime end frame,end tick,end frame,end officially tick,end officially frame,team a name,team b name,score team a,score team b,team a side,team b side,team a start money,team b start money,team a equipment value,team b equipment value,team a money spent,team b money spent,team a economy type,team b economy type,duration,end reason,winner name,winner side,overtime number,match checksum
1,229,315,2536,3140,8921,10436,9369,10953,G2,Eternal Fire,1,0,3,2,4000,4000,4300,4250,3300,3450,pistol,pistol,128479,7,G2,3,0,3e8f1122a4f9f6e8
2,9369,10953,10649,12722,15198,18166,15646,18704,G2,Eternal Fire,2,0,3,2,20000,14250,20250,15200,19150,13900,semi,force-buy,91564,7,G2,3,0,3e8f1122a4f9f6e8
3,15646,18704,16926,20503,20799,25108,21247,25631,G2,Eternal Fire,3,0,3,2,19750,15950,25600,6100,10200,5050,full,semi,81294,8,G2,3,0,3e8f1122a4f9f6e8
4,21247,25631,22527,27448,29887,36176,30335,36694,G2,Eternal Fire,4,0,3,2,27300,26000,29950,26250,15050,25250,full,full,133861,12,G2,3,0,3e8f1122a4f9f6e8
5,30335,36694,31615,38400,38631,46695,39079,47211,G2,Eternal Fire,4,1,3,2,29400,11250,29950,21400,10000,10650,full,full,126955,1,Eternal Fire,2,0,3e8f1122a4f9f6e8
6,39079,47211,40359,49013,48085,58272,48533,58796,G2,Eternal Fire,5,1,3,2,27000,20050,28300,26850,23200,12500,full,full,140411,7,G2,3,0,3e8f1122a4f9f6e8
7,51236,62180,52516,63957,59070,71713,59518,72254,G2,Eternal Fire,6,1,3,2,23100,26050,31650,24600,18700,23400,full,full,121014,8,G2,3,0,3e8f1122a4f9f6e8
8,61548,74959,62828,76673,68251,83085,68699,83614,G2,Eternal Fire,6,2,3,2,21950,20250,31700,13550,15000,12950,full,semi,103154,1,Eternal Fire,2,0,3e8f1122a4f9f6e8
9,71316,86856,72596,88561,78766,95811,79214,96341,G2,Eternal Fire,7,2,3,2,14250,26300,22150,28350,14000,9000,force-buy,full,113677,8,G2,3,0,3e8f1122a4f9f6e8
10,79214,96341,80494,98049,87487,106558,87935,107089,G2,Eternal Fire,7,3,3,2,18400,32100,28300,27050,9850,26050,full,full,129697,1,Eternal Fire,2,0,3e8f1122a4f9f6e8
11,90326,110146,91606,111926,94900,116010,95348,116562,G2,Eternal Fire,7,4,3,2,15550,24450,28500,27550,13150,6300,full,full,74439,9,Eternal Fire,2,0,3e8f1122a4f9f6e8
12,95348,116562,96628,118411,102290,125011,102834,125652,G2,Eternal Fire,8,4,3,2,12200,36200,13250,28550,11950,9650,force-buy,full,107254,8,G2,3,0,3e8f1122a4f9f6e8
13,102834,125652,117174,143822,122086,149476,122534,150015,G2,Eternal Fire,9,4,2,3,4000,4000,4250,4500,3450,3400,pistol,pistol,302429,9,G2,2,0,3e8f1122a4f9f6e8
14,122534,150015,123814,151806,130280,159459,130728,159985,G2,Eternal Fire,9,5,2,3,18600,10700,19550,11500,17700,10100,semi,force-buy,119885,8,Eternal Fire,3,0,3e8f1122a4f9f6e8
15,130728,159985,132008,161736,135201,165721,135649,166276,G2,Eternal Fire,9,6,2,3,8800,18450,8650,22200,8450,15400,force-buy,semi,72814,8,Eternal Fire,3,0,3e8f1122a4f9f6e8
16,135649,166276,136929,168090,140261,172092,140709,172659,G2,Eternal Fire,9,7,2,3,9850,21400,1200,23600,200,5500,eco,full,73830,8,Eternal Fire,3,0,3e8f1122a4f9f6e8
17,140709,172659,141989,174525,146900,180541,147348,181062,G2,Eternal Fire,9,8,2,3,21950,33650,22400,28000,21400,11150,full,full,100056,8,Eternal Fire,3,0,3e8f1122a4f9f6e8
18,147348,181062,148628,182874,150979,185799,151427,186368,G2,Eternal Fire,9,9,2,3,15950,39850,7500,29950,7900,21250,semi,full,60132,8,Eternal Fire,3,0,3e8f1122a4f9f6e8
19,153490,189172,154770,190954,163351,201182,163799,201709,G2,Eternal Fire,10,9,2,3,25650,36150,25500,31050,24500,13700,full,full,152458,1,G2,2,0,3e8f1122a4f9f6e8
20,163799,201709,165079,203449,171543,211269,171991,211824,G2,Eternal Fire,11,9,2,3,19150,29750,26300,30650,9450,14900,full,full,121357,1,G2,2,0,3e8f1122a4f9f6e8
21,174204,214681,175484,216386,181060,223083,181508,223624,G2,Eternal Fire,12,9,2,3,27800,24650,26800,30150,9900,7700,full,full,106657,9,G2,2,0,3e8f1122a4f9f6e8
22,181508,223624,182788,225388,187740,231325,187740,231325,G2,Eternal Fire,13,9,2,3,45300,16350,26750,29000,8400,28200,full,full,97758,9,G2,2,0,3e8f1122a4f9f6e8
