checksum,game,demo path,demo name,date,source,type,share code,map,server name,client name,tick count,tickrate,framerate,game type,game mode,game mode str,is ranked,duration,network protocol,build number,kill count,assist count,death count,shot count,winner name,winner side,overtime count,max rounds,has vac live ban
d8b7e0bddd1b3eb3,CS2,c:\cs2-hltv-event-scrapper\downloads\unpacked_demos\BLAST Bounty 2025 Season 1 Finals\eternal-fire-vs-spirit-m3-dust2.dem,eternal-fire-vs-spirit-m3-dust2,2025-01-26T16:12:54-03:00,esl,GOTV,,de_dust2,BLAST Bounty CS2 Server,SourceTV Demo,139836,64.000000,78.946429,2184.000000,14059,10231,0,0,casual,0,110,45,110,2347,Team Spirit,2,0,24,0
