checksum,game,demo_path,demo_name,date,source,type,share_code,map,server_name,client_name,tick_count,tickrate,framerate,game_type,game_mode,game_mode_str,is_ranked,duration,network_protocol,build_number,kill_count,assist_count,death_count,shot_count,winner_name,winner_side,overtime_count,max_rounds,has_vac_live_ban,match_id,unique_name
89b8802513b7153c,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\BLAST Open Lisbon 2025\E7904_M95596_the-mongolz-vs-g2-m1-ancient.dem,E7904_M95596_the-mongolz-vs-g2-m1-ancient,2025-03-24,esl,GOTV,,de_ancient,BLAST Bounty CS2 Server,SourceTV Demo,205754,64.0,81.393279,3214.0,14072,10329,0,0,casual,0,161,52,163,4761,G2,2,0,24,0,95912,E7904_M95596_the-mongolz-vs-g2-m1-ancient_blast-open-lisbon-2025
2b62c64f76b4b07b,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\BLAST Open Lisbon 2025\E7904_M95596_the-mongolz-vs-g2-m2-dust2.dem,E7904_M95596_the-mongolz-vs-g2-m2-dust2,2025-03-24,esl,GOTV,,de_dust2,BLAST Bounty CS2 Server,SourceTV Demo,150075,64.0,81.750427,2344.0,14072,10329,0,0,casual,0,118,49,118,2617,G2,2,0,24,0,95912,E7904_M95596_the-mongolz-vs-g2-m2-dust2_blast-open-lisbon-2025
9240d42e02192d11,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\BLAST Open Lisbon 2025\E7904_M95789_mouz-vs-g2-m1-inferno.dem,E7904_M95789_mouz-vs-g2-m1-inferno,2025-03-28,esl,GOTV,,de_inferno,BLAST Bounty CS2 Server,SourceTV Demo,217276,64.0,78.652622,3394.0,14072,10329,0,0,casual,0,116,42,120,3420,MOUZ,2,0,24,0,95912,E7904_M95789_mouz-vs-g2-m1-inferno_blast-open-lisbon-2025
1028a0578e67539,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\BLAST Open Lisbon 2025\E7904_M95789_mouz-vs-g2-m2-nuke.dem,E7904_M95789_mouz-vs-g2-m2-nuke,2025-03-28,esl,GOTV,,de_nuke,BLAST Bounty CS2 Server,SourceTV Demo,159355,64.0,78.65689,2489.0,14072,10329,0,0,casual,0,106,39,107,2331,MOUZ,3,0,24,0,95912,E7904_M95789_mouz-vs-g2-m2-nuke_blast-open-lisbon-2025
6887b61a0849c630,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\BLAST Open Lisbon 2025\E7904_M95798_spirit-vs-natus-vincere-m1-dust2.dem,E7904_M95798_spirit-vs-natus-vincere-m1-dust2,2025-03-28,esl,GOTV,,de_dust2,BLAST Bounty CS2 Server,SourceTV Demo,203515,64.0,79.861906,3179.0,14072,10329,0,0,casual,0,120,40,121,3371,Team Spirit,3,0,24,0,95912,E7904_M95798_spirit-vs-natus-vincere-m1-dust2_blast-open-lisbon-2025
1ab055992fa6adf5,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\BLAST Open Lisbon 2025\E7904_M95798_spirit-vs-natus-vincere-m2-anubis.dem,E7904_M95798_spirit-vs-natus-vincere-m2-anubis,2025-03-28,esl,GOTV,,de_anubis,BLAST Bounty CS2 Server,SourceTV Demo,177915,64.0,80.215905,2779.0,14072,10329,0,0,casual,0,124,43,124,2863,Team Spirit,2,0,24,0,95912,E7904_M95798_spirit-vs-natus-vincere-m2-anubis_blast-open-lisbon-2025
73d5c08c045186c6,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\BLAST Open Lisbon 2025\E7904_M95853_eternal-fire-vs-mouz-m1-nuke.dem,E7904_M95853_eternal-fire-vs-mouz-m1-nuke,2025-03-29,esl,GOTV,,de_nuke,BLAST Bounty CS2 Server,SourceTV Demo,220796,64.0,78.728617,3449.0,14072,10329,0,0,casual,0,153,45,157,3337,MOUZ,3,0,24,0,95912,E7904_M95853_eternal-fire-vs-mouz-m1-nuke_blast-open-lisbon-2025
1223521aaa5d5286,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\BLAST Open Lisbon 2025\E7904_M95853_eternal-fire-vs-mouz-m2-dust2.dem,E7904_M95853_eternal-fire-vs-mouz-m2-dust2,2025-03-29,esl,GOTV,,de_dust2,BLAST Bounty CS2 Server,SourceTV Demo,221435,64.0,78.21538,3459.0,14072,10329,0,0,casual,0,154,61,154,3514,MOUZ,2,0,24,0,95912,E7904_M95853_eternal-fire-vs-mouz-m2-dust2_blast-open-lisbon-2025
be1a4009167883ac,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\BLAST Open Lisbon 2025\E7904_M95870_vitality-vs-spirit-m1-anubis.dem,E7904_M95870_vitality-vs-spirit-m1-anubis,2025-03-29,esl,GOTV,,de_anubis,BLAST Bounty CS2 Server,SourceTV Demo,174396,64.0,81.182085,2724.0,14072,10329,0,0,casual,0,118,41,119,2625,Vitality,3,0,24,0,95912,E7904_M95870_vitality-vs-spirit-m1-anubis_blast-open-lisbon-2025
bf44fe4cddfa082f,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\BLAST Open Lisbon 2025\E7904_M95870_vitality-vs-spirit-m2-nuke.dem,E7904_M95870_vitality-vs-spirit-m2-nuke,2025-03-29,esl,GOTV,,de_nuke,BLAST Bounty CS2 Server,SourceTV Demo,160635,64.0,79.19171,2509.0,14072,10329,0,0,casual,0,124,31,126,3125,Team Spirit,2,0,24,0,95912,E7904_M95870_vitality-vs-spirit-m2-nuke_blast-open-lisbon-2025
eb46e86a0c8ef344,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\BLAST Open Lisbon 2025\E7904_M95870_vitality-vs-spirit-m3-mirage.dem,E7904_M95870_vitality-vs-spirit-m3-mirage,2025-03-29,esl,GOTV,,de_mirage,BLAST Bounty CS2 Server,SourceTV Demo,204155,64.0,80.035121,3189.0,14072,10329,0,0,casual,0,162,47,163,3607,Vitality,3,0,24,0,95912,E7904_M95870_vitality-vs-spirit-m3-mirage_blast-open-lisbon-2025
55c390b698a4903d,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\BLAST Open Lisbon 2025\E7904_M95912_mouz-vs-vitality-m1-inferno.dem,E7904_M95912_mouz-vs-vitality-m1-inferno,2025-03-30,esl,GOTV,,de_inferno,BLAST Bounty CS2 Server,SourceTV Demo,141116,64.0,80.050363,2204.0,14072,10329,0,0,casual,0,77,33,79,2262,Vitality,3,0,24,0,95912,E7904_M95912_mouz-vs-vitality-m1-inferno_blast-open-lisbon-2025
33dbf3f93bf4615e,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\BLAST Open Lisbon 2025\E7904_M95912_mouz-vs-vitality-m2-mirage.dem,E7904_M95912_mouz-vs-vitality-m2-mirage,2025-03-30,esl,GOTV,,de_mirage,BLAST Bounty CS2 Server,SourceTV Demo,230715,64.0,79.77525,3604.0,14072,10329,0,0,casual,0,154,54,156,4077,MOUZ,3,0,24,0,95912,E7904_M95912_mouz-vs-vitality-m2-mirage_blast-open-lisbon-2025
68c490ece276639a,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\BLAST Open Lisbon 2025\E7904_M95912_mouz-vs-vitality-m3-dust2.dem,E7904_M95912_mouz-vs-vitality-m3-dust2,2025-03-30,esl,GOTV,,de_dust2,BLAST Bounty CS2 Server,SourceTV Demo,228475,64.0,80.051835,3569.0,14072,10329,0,0,casual,0,132,43,132,3355,MOUZ,2,0,24,0,95912,E7904_M95912_mouz-vs-vitality-m3-dust2_blast-open-lisbon-2025
7ffc42f406328270,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\BLAST Open Lisbon 2025\E7904_M95912_mouz-vs-vitality-m4-nuke.dem,E7904_M95912_mouz-vs-vitality-m4-nuke,2025-03-30,esl,GOTV,,de_nuke,BLAST Bounty CS2 Server,SourceTV Demo,170556,64.0,79.466967,2664.0,14072,10329,0,0,casual,0,126,31,127,2906,Vitality,2,0,24,0,95912,E7904_M95912_mouz-vs-vitality-m4-nuke_blast-open-lisbon-2025
beedc8ad2a6b8261,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\BLAST Open Lisbon 2025\E7904_M95912_mouz-vs-vitality-m5-train.dem,E7904_M95912_mouz-vs-vitality-m5-train,2025-03-30,esl,GOTV,,de_train,BLAST Bounty CS2 Server,SourceTV Demo,181434,64.0,79.958363,2834.0,14072,10329,0,0,casual,0,144,56,147,2879,Vitality,3,0,24,0,95912,E7904_M95912_mouz-vs-vitality-m5-train_blast-open-lisbon-2025
8e69ec2778f53835,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M94971_spirit-vs-tyloo-m1-anubis-p1.dem,E8292_M94971_spirit-vs-tyloo-m1-anubis-p1,2025-03-07,esl,GOTV,,de_anubis,ESL Match Server #2,SourceTV Demo,17670,64.0,82.963768,276.0,14069,10329,0,1,competitive,0,8,2,8,122,TYLOO,3,0,24,0,95292,E8292_M94971_spirit-vs-tyloo-m1-anubis-p1_esl-pro-league-season-21
e5ecb29205711e99,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M94971_spirit-vs-tyloo-m1-anubis-p2.dem,E8292_M94971_spirit-vs-tyloo-m1-anubis-p2,2025-03-07,esl,GOTV,,de_anubis,ESL Match Server #2,SourceTV Demo,227106,64.0,100.473224,3548.0,14069,10329,0,0,casual,0,138,36,138,3077,Team B,3,0,24,0,95292,E8292_M94971_spirit-vs-tyloo-m1-anubis-p2_esl-pro-league-season-21
27228b2ea9f16a3b,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M94971_spirit-vs-tyloo-m2-nuke.dem,E8292_M94971_spirit-vs-tyloo-m2-nuke,2025-03-07,esl,GOTV,,de_nuke,ESL Match Server #2,SourceTV Demo,173519,64.0,81.249723,2711.0,14069,10329,0,0,casual,0,124,29,124,2365,Team B,3,0,24,0,95292,E8292_M94971_spirit-vs-tyloo-m2-nuke_esl-pro-league-season-21
6c6ef19118d5c60,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M94973_vitality-vs-mibr-m1-anubis.dem,E8292_M94973_vitality-vs-mibr-m1-anubis,2025-03-07,esl,GOTV,,de_anubis,ESL Match Server #1,SourceTV Demo,187587,64.0,80.192767,2931.0,14069,10329,0,0,casual,0,139,51,140,2930,Team A,2,0,24,0,95292,E8292_M94973_vitality-vs-mibr-m1-anubis_esl-pro-league-season-21
316edd2c51fd0834,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M94973_vitality-vs-mibr-m2-inferno.dem,E8292_M94973_vitality-vs-mibr-m2-inferno,2025-03-07,esl,GOTV,,de_inferno,ESL Match Server #1,SourceTV Demo,147042,64.0,81.094906,2297.0,14069,10329,0,0,casual,0,108,42,109,2639,Team B,3,0,24,0,95292,E8292_M94973_vitality-vs-mibr-m2-inferno_esl-pro-league-season-21
30baf904c1360d06,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M94973_vitality-vs-mibr-m3-train.dem,E8292_M94973_vitality-vs-mibr-m3-train,2025-03-07,esl,GOTV,,de_train,ESL Match Server #1,SourceTV Demo,174314,64.0,81.309952,2723.0,14069,10329,0,0,casual,0,153,43,153,3371,Team A,2,0,24,0,95292,E8292_M94973_vitality-vs-mibr-m3-train_esl-pro-league-season-21
5694d69a84d583a0,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M94978_the-mongolz-vs-gamerlegion-m1-inferno-p1.dem,E8292_M94978_the-mongolz-vs-gamerlegion-m1-inferno-p1,2025-03-07,esl,GOTV,,de_inferno,ESL Match Server #2,SourceTV Demo,31967,64.0,112.509018,499.0,14069,10329,0,1,competitive,0,19,7,19,550,The MongolZ,3,0,24,0,95292,E8292_M94978_the-mongolz-vs-gamerlegion-m1-inferno-p1_esl-pro-league-season-21
f74e7f8800fba423,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M94978_the-mongolz-vs-gamerlegion-m1-inferno-p2.dem,E8292_M94978_the-mongolz-vs-gamerlegion-m1-inferno-p2,2025-03-07,esl,GOTV,,de_inferno,ESL Match Server #2,SourceTV Demo,174064,64.0,131.835234,2719.0,14069,10329,0,0,casual,0,120,42,120,3072,Team A,2,0,24,0,95292,E8292_M94978_the-mongolz-vs-gamerlegion-m1-inferno-p2_esl-pro-league-season-21
aa6c8a1d9076bd8d,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M94978_the-mongolz-vs-gamerlegion-m2-mirage.dem,E8292_M94978_the-mongolz-vs-gamerlegion-m2-mirage,2025-03-07,esl,GOTV,,de_mirage,ESL Match Server #2,SourceTV Demo,249652,64.0,80.755128,3900.0,14069,10329,0,0,casual,0,208,47,208,4278,Team A,3,1,24,0,95292,E8292_M94978_the-mongolz-vs-gamerlegion-m2-mirage_esl-pro-league-season-21
3f61224a33afc27d,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M94979_eternal-fire-vs-3dmax-m1-inferno.dem,E8292_M94979_eternal-fire-vs-3dmax-m1-inferno,2025-03-07,esl,GOTV,,de_inferno,ESL Match Server #1,SourceTV Demo,197786,64.0,78.560518,3090.0,14069,10329,0,0,casual,0,139,59,141,3913,Team B,3,0,24,0,95292,E8292_M94979_eternal-fire-vs-3dmax-m1-inferno_esl-pro-league-season-21
88fc716b7d70943a,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M94979_eternal-fire-vs-3dmax-m2-anubis.dem,E8292_M94979_eternal-fire-vs-3dmax-m2-anubis,2025-03-07,esl,GOTV,,de_anubis,ESL Match Server #1,SourceTV Demo,211950,64.0,77.688312,3311.0,14069,10329,0,0,casual,0,154,56,154,3350,Team B,3,0,24,0,95292,E8292_M94979_eternal-fire-vs-3dmax-m2-anubis_esl-pro-league-season-21
ab66f8f56f59e280,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M94987_natus-vincere-vs-saw-m1-inferno.dem,E8292_M94987_natus-vincere-vs-saw-m1-inferno,2025-03-07,esl,GOTV,,de_inferno,ESL Match Server #2,SourceTV Demo,143437,64.0,80.095047,2241.0,14069,10329,0,0,casual,0,89,29,89,2555,Team A,2,0,24,0,95292,E8292_M94987_natus-vincere-vs-saw-m1-inferno_esl-pro-league-season-21
96f3f563606c58f8,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M94987_natus-vincere-vs-saw-m2-nuke.dem,E8292_M94987_natus-vincere-vs-saw-m2-nuke,2025-03-07,esl,GOTV,,de_nuke,ESL Match Server #2,SourceTV Demo,190559,64.0,79.184078,2977.0,14069,10329,0,0,casual,0,145,43,149,3453,Team A,2,0,24,0,95292,E8292_M94987_natus-vincere-vs-saw-m2-nuke_esl-pro-league-season-21
c0d840f360c66e37,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M94987_natus-vincere-vs-saw-m3-ancient.dem,E8292_M94987_natus-vincere-vs-saw-m3-ancient,2025-03-07,esl,GOTV,,de_ancient,ESL Match Server #2,SourceTV Demo,121114,64.0,80.409091,1892.0,14069,10329,0,0,casual,0,111,41,112,3097,Team A,2,0,24,0,95292,E8292_M94987_natus-vincere-vs-saw-m3-ancient_esl-pro-league-season-21
774413ccce2978cc,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M94994_mouz-vs-furia-m1-train.dem,E8292_M94994_mouz-vs-furia-m1-train,2025-03-07,esl,GOTV,,de_train,ESL Match Server #1,SourceTV Demo,210778,64.0,79.915882,3293.0,14069,10329,0,0,casual,0,149,57,149,3280,Team A,2,0,24,0,95292,E8292_M94994_mouz-vs-furia-m1-train_esl-pro-league-season-21
7ffd25047e808c8,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M94994_mouz-vs-furia-m2-inferno.dem,E8292_M94994_mouz-vs-furia-m2-inferno,2025-03-07,esl,GOTV,,de_inferno,ESL Match Server #1,SourceTV Demo,267867,64.0,79.999044,4185.0,14069,10329,0,0,casual,0,183,56,188,5738,Team A,3,1,24,0,95292,E8292_M94994_mouz-vs-furia-m2-inferno_esl-pro-league-season-21
6b97614242d427fd,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M94994_mouz-vs-furia-m3-nuke.dem,E8292_M94994_mouz-vs-furia-m3-nuke,2025-03-07,esl,GOTV,,de_nuke,ESL Match Server #1,SourceTV Demo,198089,64.0,79.504039,3095.0,14069,10329,0,0,casual,0,158,51,160,3479,Team B,3,0,24,0,95292,E8292_M94994_mouz-vs-furia-m3-nuke_esl-pro-league-season-21
29c91f57fbe190b6,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M94997_g2-vs-pain-m1-nuke.dem,E8292_M94997_g2-vs-pain-m1-nuke,2025-03-07,esl,GOTV,,de_nuke,ESL Match Server #2,SourceTV Demo,178417,64.0,77.521708,2787.0,14069,10329,0,0,casual,0,117,28,117,2423,Team A,2,0,24,0,95292,E8292_M94997_g2-vs-pain-m1-nuke_esl-pro-league-season-21
ea5b5ffc5ce4159f,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M94997_g2-vs-pain-m2-inferno.dem,E8292_M94997_g2-vs-pain-m2-inferno,2025-03-07,esl,GOTV,,de_inferno,ESL Match Server #2,SourceTV Demo,202204,64.0,78.118075,3159.0,14069,10329,0,0,casual,0,118,43,118,3210,Team B,3,0,24,0,95292,E8292_M94997_g2-vs-pain-m2-inferno_esl-pro-league-season-21
72b2aaab746f3c22,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95008_falcons-vs-liquid-m1-inferno.dem,E8292_M95008_falcons-vs-liquid-m1-inferno,2025-03-07,esl,GOTV,,de_inferno,ESL Match Server #1,SourceTV Demo,296864,64.0,80.218844,4638.0,14069,10329,0,0,casual,0,175,64,178,5318,Team A,3,1,24,0,95292,E8292_M95008_falcons-vs-liquid-m1-inferno_esl-pro-league-season-21
d0b1e860a320518e,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95008_falcons-vs-liquid-m2-dust2.dem,E8292_M95008_falcons-vs-liquid-m2-dust2,2025-03-07,esl,GOTV,,de_dust2,ESL Match Server #1,SourceTV Demo,193939,64.0,79.855446,3030.0,14069,10329,0,0,casual,0,131,46,131,2946,Team A,2,0,24,0,95292,E8292_M95008_falcons-vs-liquid-m2-dust2_esl-pro-league-season-21
80a3423dfaf8fc79,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95008_falcons-vs-liquid-m3-ancient.dem,E8292_M95008_falcons-vs-liquid-m3-ancient,2025-03-07,esl,GOTV,,de_ancient,ESL Match Server #1,SourceTV Demo,250242,64.0,80.441944,3910.0,14069,10329,0,0,casual,0,190,74,191,4839,Team B,2,1,24,0,95292,E8292_M95008_falcons-vs-liquid-m3-ancient_esl-pro-league-season-21
5a8d2c911891640f,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95032_eternal-fire-vs-mibr-m1-mirage.dem,E8292_M95032_eternal-fire-vs-mibr-m1-mirage,2025-03-08,esl,GOTV,,de_mirage,ESL Match Server #2,SourceTV Demo,139020,64.0,78.918969,2172.0,14069,10329,0,0,casual,0,102,29,102,2406,Team A,2,0,24,0,95292,E8292_M95032_eternal-fire-vs-mibr-m1-mirage_esl-pro-league-season-21
3c05210c0eaa5a20,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95032_eternal-fire-vs-mibr-m2-inferno.dem,E8292_M95032_eternal-fire-vs-mibr-m2-inferno,2025-03-08,esl,GOTV,,de_inferno,ESL Match Server #2,SourceTV Demo,164931,64.0,80.793946,2577.0,14069,10329,0,0,casual,0,137,50,138,3294,Team B,3,0,24,0,95292,E8292_M95032_eternal-fire-vs-mibr-m2-inferno_esl-pro-league-season-21
3a26eaf162707dcb,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95036_natus-vincere-vs-tyloo-m1-inferno.dem,E8292_M95036_natus-vincere-vs-tyloo-m1-inferno,2025-03-08,esl,GOTV,,de_inferno,ESL Match Server #1,SourceTV Demo,238838,64.0,80.206647,3731.0,14069,10329,0,0,casual,0,134,56,136,3658,Team B,3,0,24,0,95292,E8292_M95036_natus-vincere-vs-tyloo-m1-inferno_esl-pro-league-season-21
39c29b2b4d27fff0,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95036_natus-vincere-vs-tyloo-m2-mirage.dem,E8292_M95036_natus-vincere-vs-tyloo-m2-mirage,2025-03-08,esl,GOTV,,de_mirage,ESL Match Server #1,SourceTV Demo,136609,64.0,81.010778,2134.0,14069,10329,0,0,casual,0,125,36,125,2321,Team B,3,0,24,0,95292,E8292_M95036_natus-vincere-vs-tyloo-m2-mirage_esl-pro-league-season-21
c642a293cdd86482,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95036_natus-vincere-vs-tyloo-m3-ancient.dem,E8292_M95036_natus-vincere-vs-tyloo-m3-ancient,2025-03-08,esl,GOTV,,de_ancient,ESL Match Server #1,SourceTV Demo,141056,64.0,81.046733,2204.0,14069,10329,0,0,casual,0,131,57,131,2916,Team A,2,0,24,0,95292,E8292_M95036_natus-vincere-vs-tyloo-m3-ancient_esl-pro-league-season-21
9c35264bb6468484,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95045_gamerlegion-vs-pain-m1-nuke.dem,E8292_M95045_gamerlegion-vs-pain-m1-nuke,2025-03-08,esl,GOTV,,de_nuke,ESL Match Server #2,SourceTV Demo,179339,64.0,78.379372,2802.0,14069,10329,0,0,casual,0,118,28,120,2755,Team B,3,0,24,0,95292,E8292_M95045_gamerlegion-vs-pain-m1-nuke_esl-pro-league-season-21
6db14d8e85ed3093,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95045_gamerlegion-vs-pain-m2-inferno.dem,E8292_M95045_gamerlegion-vs-pain-m2-inferno,2025-03-08,esl,GOTV,,de_inferno,ESL Match Server #2,SourceTV Demo,274005,64.0,77.89395,4281.0,14069,10329,0,0,casual,0,181,64,183,4396,Team A,3,1,24,0,95292,E8292_M95045_gamerlegion-vs-pain-m2-inferno_esl-pro-league-season-21
be277b0d8c563cdb,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95045_gamerlegion-vs-pain-m3-mirage.dem,E8292_M95045_gamerlegion-vs-pain-m3-mirage,2025-03-08,esl,GOTV,,de_mirage,ESL Match Server #2,SourceTV Demo,127490,64.0,78.059739,1992.0,14069,10329,0,0,casual,0,106,27,109,2184,Team B,3,0,24,0,95292,E8292_M95045_gamerlegion-vs-pain-m3-mirage_esl-pro-league-season-21
4255bff206f83561,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95049_g2-vs-the-mongolz-m1-ancient.dem,E8292_M95049_g2-vs-the-mongolz-m1-ancient,2025-03-08,esl,GOTV,,de_ancient,ESL Match Server #1,SourceTV Demo,177834,64.0,81.307415,2778.0,14069,10329,0,0,casual,0,143,60,144,3916,Team A,2,0,24,0,95292,E8292_M95049_g2-vs-the-mongolz-m1-ancient_esl-pro-league-season-21
bd744f322b02fecd,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95049_g2-vs-the-mongolz-m2-dust2.dem,E8292_M95049_g2-vs-the-mongolz-m2-dust2,2025-03-08,esl,GOTV,,de_dust2,ESL Match Server #1,SourceTV Demo,247011,64.0,80.649132,3859.0,14069,10329,0,0,casual,0,176,69,176,4759,Team A,3,1,24,0,95292,E8292_M95049_g2-vs-the-mongolz-m2-dust2_esl-pro-league-season-21
39f26e5fa08ece5c,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95049_g2-vs-the-mongolz-m3-mirage.dem,E8292_M95049_g2-vs-the-mongolz-m3-mirage,2025-03-08,esl,GOTV,,de_mirage,ESL Match Server #1,SourceTV Demo,199481,64.0,80.779846,3116.0,14069,10329,0,0,casual,0,150,41,151,3851,Team B,3,0,24,0,95292,E8292_M95049_g2-vs-the-mongolz-m3-mirage_esl-pro-league-season-21
5b387af4060edd28,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95056_mouz-vs-falcons-m1-train.dem,E8292_M95056_mouz-vs-falcons-m1-train,2025-03-08,esl,GOTV,,de_train,ESL Match Server #2,SourceTV Demo,179403,64.0,80.019265,2803.0,14069,10329,0,0,casual,0,129,47,131,2410,Team A,2,0,24,0,95292,E8292_M95056_mouz-vs-falcons-m1-train_esl-pro-league-season-21
edcb4a3ba031811a,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95056_mouz-vs-falcons-m2-nuke.dem,E8292_M95056_mouz-vs-falcons-m2-nuke,2025-03-08,esl,GOTV,,de_nuke,ESL Match Server #2,SourceTV Demo,194414,64.0,79.481067,3037.0,14069,10329,0,0,casual,0,140,40,140,3122,Team B,3,0,24,0,95292,E8292_M95056_mouz-vs-falcons-m2-nuke_esl-pro-league-season-21
ebac2da347203a61,CS2,c:\Projects\cs2-match-and-player-scraper\ExtractAllData\downloads\unpacked_demos\ESL Pro League Season 21\E8292_M95059_vitality-vs-3dmax-m1-train.dem,E8292_M95059_vitality-vs-3dmax-m1-train,2025-03-08,esl,GOTV,,de_train,ESL Match Server #1,SourceTV Demo,152252,64.0,79.397813,2378.0,14069,10329,0,0,casual,0,127,44,127,2561,Team A,2,0,24,0,95292,E8292_M95059_vitality-vs-3dmax-m1-train_esl-pro-league-season-21
